caseid,attribute_name,created_by,size_M,date_modified
7022,sub-7022_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.95,Sat May 16 18:17:42 2020
7023,sub-7023_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.38,Sat May 16 18:21:15 2020
7024,sub-7024_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.53,Sat May 16 18:17:01 2020
7026,sub-7026_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.97,Sat May 16 18:19:27 2020
7027,sub-7027_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.92,Sat May 16 18:17:18 2020
7028,sub-7028_ses-01_desc-XcEd_dwi.nii.gz,tb571,287.57,Sat May 16 18:21:57 2020
7029,sub-7029_ses-01_desc-XcEd_dwi.nii.gz,tb571,286.33,Sat May 16 18:32:34 2020
7030,sub-7030_ses-01_desc-XcEd_dwi.nii.gz,tb571,287.14,Sat May 16 18:15:36 2020
7031,sub-7031_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.19,Sat May 16 18:28:11 2020
7032,sub-7032_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.64,Sat May 16 18:25:57 2020
7033,sub-7033_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.59,Sat May 16 18:17:07 2020
7034,sub-7034_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.0,Sat May 16 18:18:59 2020
7036,sub-7036_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.34,Sat May 16 18:32:21 2020
7037,sub-7037_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.27,Sat May 16 18:21:43 2020
7038,sub-7038_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.68,Sat May 16 18:24:13 2020
7039,sub-7039_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.47,Sat May 16 18:36:27 2020
7041,sub-7041_ses-01_desc-XcEd_dwi.nii.gz,tb571,293.15,Sat May 23 00:19:41 2020
7042,sub-7042_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.66,Sat May 16 18:22:21 2020
7043,sub-7043_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.89,Sat May 23 00:22:19 2020
7044,sub-7044_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.9,Sat May 16 18:25:23 2020
7045,sub-7045_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.94,Sat May 16 18:26:14 2020
7046,sub-7046_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.94,Sat May 16 18:32:59 2020
7047,sub-7047_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.26,Sat May 23 00:17:40 2020
7048,sub-7048_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.8,Sat May 23 00:17:34 2020
7049,sub-7049_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.47,Sat May 23 00:21:19 2020
7050,sub-7050_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
7051,sub-7051_ses-01_desc-XcEd_dwi.nii.gz,tb571,284.73,Sat May 23 00:18:17 2020
7052,sub-7052_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.48,Sat May 23 00:20:14 2020
7053,sub-7053_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.27,Sat May 23 00:21:07 2020
7054,sub-7054_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.53,Sat May 23 00:19:45 2020
7055,sub-7055_ses-01_desc-XcEd_dwi.nii.gz,tb571,287.16,Sat May 23 00:21:29 2020
7057,sub-7057_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.79,Sat May 16 18:32:33 2020
7058,sub-7058_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.99,Sat May 16 18:35:23 2020
7059,sub-7059_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.99,Sat May 16 18:32:51 2020
7060,sub-7060_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.12,Sat May 16 18:33:05 2020
7062,sub-7062_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.98,Sat May 16 18:39:40 2020
7063,sub-7063_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.02,Sat May 23 00:21:09 2020
7064,sub-7064_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.68,Sat May 23 00:23:04 2020
7065,sub-7065_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.5,Sat May 23 00:21:08 2020
Total,,,66.39G,
